REF_DATE,GEO,DGUID,Storage,Statistics,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS,roling min ,rolling max ,,,,Alberta,,End Date,,,,
Jan-22,Alberta,2016A000248,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028654,5.6.1,21903,,,,1,,,,,,,,,,,,
Jan-22,Alberta,2016A000248,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028655,5.6.2,-152.5,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028656,6.1.1,1141460,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028657,6.1.2,46811.3,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028658,6.2.1,821207,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028659,6.2.2,33677.7,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028660,6.3.1,-320253,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028661,6.3.2,-13133.6,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028662,6.4.1,228,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028663,6.4.2,9.3,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028664,6.5.1,315945,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028665,6.5.2,12956.9,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028666,6.6.1,-4535,,,,1,,,,,,,,,,,,
Jan-22,British Columbia,2016A000259,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028667,6.6.2,-186,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028596,1.1.1,16295614,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028597,1.1.2,641434,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028598,1.2.1,12334472,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028599,1.2.2,484614.2,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,-3961142,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,-156819.9,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,24342,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,935.7,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,4064180,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,157372.1,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,78697,,,,1,,,,,,,,,,,,
Feb-22,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-383.5,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,347614,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,13171.1,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,325275,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,12324.7,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,-22339,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,-846.4,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028614,2.4.1,18038,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028615,2.4.2,683.4,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028616,2.5.1,40376,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028617,2.5.2,1529.9,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028618,2.6.1,0,,,,1,,,,,,,,,,,,
Feb-22,Quebec,2016A000224,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028619,2.6.2,0,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028620,3.1.1,5502179,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028621,3.1.2,209385.4,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028622,3.2.1,3439592,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028623,3.2.2,129431.9,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028624,3.3.1,-2062587,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028625,3.3.2,-79953.6,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028626,3.4.1,0,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028627,3.4.2,0,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028628,3.5.1,2124730,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028629,3.5.2,79953.6,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028630,3.6.1,62143,,,,1,,,,,,,,,,,,
Feb-22,Ontario,2016A000235,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028631,3.6.2,0,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028632,4.1.1,474156,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028633,4.1.2,18255,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028634,4.2.1,246416,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028635,4.2.2,9487,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028636,4.3.1,-227740,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028637,4.3.2,-8768,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028638,4.4.1,0,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028639,4.4.2,0,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028640,4.5.1,227740,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028641,4.5.2,8768,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028642,4.6.1,0,,,,1,,,,,,,,,,,,
Feb-22,Saskatchewan,2016A000247,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028643,4.6.2,0,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028644,5.1.1,9150458,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028645,5.1.2,366944.8,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028646,5.2.1,7788128,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028647,5.2.2,311427.8,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028648,5.3.1,-1362329,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028649,5.3.2,-55517,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028650,5.4.1,6098,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028651,5.4.2,243.9,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028652,5.5.1,1389444,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028653,5.5.2,55560.4,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028654,5.6.1,21016,,,,1,,,,,,,,,,,,
Feb-22,Alberta,2016A000248,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028655,5.6.2,-200.5,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028656,6.1.1,821207,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028657,6.1.2,33677.7,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028658,6.2.1,535061,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028659,6.2.2,21942.8,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028660,6.3.1,-286146,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028661,6.3.2,-11734.9,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028662,6.4.1,206,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028663,6.4.2,8.4,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028664,6.5.1,281890,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028665,6.5.2,11560.3,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028666,6.6.1,-4462,,,,1,,,,,,,,,,,,
Feb-22,British Columbia,2016A000259,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028667,6.6.2,-183,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028596,1.1.1,12334472,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028597,1.1.2,484614.2,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028598,1.2.1,11004692,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028599,1.2.2,430641.7,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,-1329780,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,-53972.5,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,82009,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,3239.7,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,1446761,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,56879.4,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,34973,,,,1,,,,,,,,,,,,
Mar-22,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-332.8,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,325275,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,12324.7,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,323250,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,12248,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,-2025,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,-76.7,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028614,2.4.1,16900,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028615,2.4.2,640.4,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028616,2.5.1,18926,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028617,2.5.2,717.1,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028618,2.6.1,0,,,,1,,,,,,,,,,,,
Mar-22,Quebec,2016A000224,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028619,2.6.2,0,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028620,3.1.1,3439592,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028621,3.1.2,129431.9,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028622,3.2.1,3123664,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028623,3.2.2,116559.5,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028624,3.3.1,-315928,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028625,3.3.2,-12872.3,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028626,3.4.1,0,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028627,3.4.2,0,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028628,3.5.1,344964,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028629,3.5.2,12872.3,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028630,3.6.1,29036,,,,1,,,,,,,,,,,,
Mar-22,Ontario,2016A000235,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028631,3.6.2,0,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028632,4.1.1,246416,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028633,4.1.2,9487,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028634,4.2.1,135065,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028635,4.2.2,5200,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028636,4.3.1,-111351,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028637,4.3.2,-4287,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028638,4.4.1,0,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028639,4.4.2,0,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028640,4.5.1,111351,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028641,4.5.2,4287,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028642,4.6.1,0,,,,1,,,,,,,,,,,,
Mar-22,Saskatchewan,2016A000247,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028643,4.6.2,0,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028644,5.1.1,7788128,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028645,5.1.2,311427.8,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028646,5.2.1,7097054,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028647,5.2.2,283278.9,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028648,5.3.1,-691074,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028649,5.3.2,-28148.9,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028650,5.4.1,64576,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028651,5.4.2,2577.6,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028652,5.5.1,766279,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028653,5.5.2,30586,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028654,5.6.1,10629,,,,1,,,,,,,,,,,,
Mar-22,Alberta,2016A000248,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028655,5.6.2,-140.4,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028656,6.1.1,535061,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028657,6.1.2,21942.8,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028658,6.2.1,325659,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028659,6.2.2,13355.3,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028660,6.3.1,-209401,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028661,6.3.2,-8587.6,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028662,6.4.1,532,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028663,6.4.2,21.8,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028664,6.5.1,205242,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028665,6.5.2,8417,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028666,6.6.1,-4692,,,,1,,,,,,,,,,,,
Mar-22,British Columbia,2016A000259,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028667,6.6.2,-192.4,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028596,1.1.1,11004692,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028597,1.1.2,430641.7,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028598,1.2.1,11019273,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028599,1.2.2,430200.5,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028600,1.3.1,14581,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028601,1.3.2,-441.1,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Injections to storage,Cubic metres,Cubic metres,72,thousands,3,v107028602,1.4.1,346371,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Injections to storage,Gigajoules,Gigajoules,143,thousands,3,v107028603,1.4.2,13473.1,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Withdrawals from storage,Cubic metres,Cubic metres,72,thousands,3,v107028604,1.5.1,342301,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Withdrawals from storage,Gigajoules,Gigajoules,143,thousands,3,v107028605,1.5.2,13729.6,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Other adjustments,Cubic metres,Cubic metres,72,thousands,3,v107028606,1.6.1,10511,,,,1,,,,,,,,,,,,
Apr-22,Canada,2016A000011124,Other adjustments,Gigajoules,Gigajoules,143,thousands,3,v107028607,1.6.2,-184.6,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Opening inventory,Cubic metres,Cubic metres,72,thousands,3,v107028608,2.1.1,323250,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Opening inventory,Gigajoules,Gigajoules,143,thousands,3,v107028609,2.1.2,12248,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Closing inventory,Cubic metres,Cubic metres,72,thousands,3,v107028610,2.2.1,323888,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Closing inventory,Gigajoules,Gigajoules,143,thousands,3,v107028611,2.2.2,12272.1,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Inventory change,Cubic metres,Cubic metres,72,thousands,3,v107028612,2.3.1,638,,,,1,,,,,,,,,,,,
Apr-22,Quebec,2016A000224,Inventory change,Gigajoules,Gigajoules,143,thousands,3,v107028613,2.3.2,24.2,,,,1,,,,,,,,,,,,
